# {'par': {'k': 10; 'D': 0.1; 'v': 0.5; 'tau': 20.0; 'R': 0.5; 'label': '(tau_20)'}; 'guess_range': ([-275; 24; 150]; [0; 100; 50]); 'tols': (1e-09; 0.005; 3)}
Sol_r,Sol_i,Guess,g(x),ier,msg,infodict,instances
-0.1089,-9.839,[-0.10888437 -9.83895601],9.059419880941277e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99980842, -0.01957328],
       [ 0.01957328, -0.99980842]]), 'r': array([-7.48697566e+02,  1.10523493e-03, -7.48697548e+02]), 'qtf': array([1.77322585e-15, 9.05768432e-14]), 'fvec': array([ 0.00000000e+00, -9.05941988e-14])}",9
-0.1442,-11.71,[ -0.14416582 -11.70657077],1.0814734853907898e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99983381, -0.0182305 ],
       [ 0.0182305 , -0.99983381]]), 'r': array([-7.48921429e+02,  1.29543015e-03, -7.48921349e+02]), 'qtf': array([9.07156725e-15, 1.07766208e-13]), 'fvec': array([-7.10542736e-15, -1.07913678e-13])}",7
-0.1442,11.71,[12.04 12.  ],1.0814734853907898e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99983381,  0.0182305 ],
       [-0.0182305 , -0.99983381]]), 'r': array([-7.48921429e+02,  1.34125920e-03, -7.48921396e+02]), 'qtf': array([ 9.07156725e-15, -1.07766208e-13]), 'fvec': array([-7.10542736e-15,  1.07913678e-13])}",7
-0.1498,-12.02,[ -0.14980818 -12.01779807],3.036459972349803e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99983757, -0.01802309],
       [ 0.01802309, -0.99983757]]), 'r': array([-7.48945067e+02,  1.35467987e-03, -7.48945027e+02]), 'qtf': array([5.47263953e-15, 3.03596676e-13]), 'fvec': array([ 0.00000000e+00, -3.03645997e-13])}",3
-0.1498,12.02,[ 0.08 12.  ],3.036459972349803e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99983757,  0.01802309],
       [-0.01802309, -0.99983757]]), 'r': array([-7.48945067e+02,  1.35280882e-03, -7.48945076e+02]), 'qtf': array([ 5.47263953e-15, -3.03596676e-13]), 'fvec': array([0.00000000e+00, 3.03645997e-13])}",3
-0.1771,13.57,[24. 14.],7.588038375190091e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99985457,  0.0170538 ],
       [-0.0170538 , -0.99985457]]), 'r': array([-7.49019302e+02,  1.51883245e-03, -7.49019306e+02]), 'qtf': array([-8.37779807e-15, -7.58757587e-13]), 'fvec': array([2.13162821e-14, 7.58504370e-13])}",1
-0.1771,-13.57,[ -0.17708859 -13.5738382 ],7.588038375190091e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99985457, -0.0170538 ],
       [ 0.0170538 , -0.99985457]]), 'r': array([-7.49019302e+02,  1.53912835e-03, -7.49019254e+02]), 'qtf': array([-8.37779807e-15,  7.58757587e-13]), 'fvec': array([ 2.13162821e-14, -7.58504370e-13])}",1
-0.1824,13.89,[ 0.08 14.  ],7.8482010346102e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99985764,  0.01687291],
       [-0.01687291, -0.99985764]]), 'r': array([-7.49026678e+02,  1.55335686e-03, -7.49026681e+02]), 'qtf': array([-5.78563411e-15, -7.82684635e-14]), 'fvec': array([7.10542736e-15, 7.81597009e-14])}",8
-0.1824,-13.89,[ -0.18236819 -13.8850346 ],7.8482010346102e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99985764, -0.01687291],
       [ 0.01687291, -0.99985764]]), 'r': array([-7.49026678e+02,  1.57549215e-03, -7.49026628e+02]), 'qtf': array([-5.78563411e-15,  7.82684635e-14]), 'fvec': array([ 7.10542736e-15, -7.81597009e-14])}",8
-0.1876,14.2,[16.02666667 14.        ],9.553299269653049e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99986061,  0.01669614],
       [-0.01669614, -0.99986061]]), 'r': array([-7.49031973e+02,  1.59652410e-03, -7.49031974e+02]), 'qtf': array([6.22519516e-14, 9.53299514e-13]), 'fvec': array([-7.81597009e-14, -9.52127266e-13])}",1
-0.1876,-14.2,[ -0.18759208 -14.1962293 ],9.553299269653049e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99986061, -0.01669614],
       [ 0.01669614, -0.99986061]]), 'r': array([-7.49031973e+02,  1.60167385e-03, -7.49031911e+02]), 'qtf': array([ 6.22519516e-14, -9.53299514e-13]), 'fvec': array([-7.81597009e-14,  9.52127266e-13])}",1
-0.2129,15.75,[ 8.05333333 16.        ],6.253179779119989e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99987405,  0.01587055],
       [-0.01587055, -0.99987405]]), 'r': array([-7.49031961e+02,  1.76530209e-03, -7.49031972e+02]), 'qtf': array([-2.81896408e-15,  6.25311624e-13]), 'fvec': array([-7.10542736e-15, -6.25277607e-13])}",9
-0.2129,-15.75,[ -0.21291968 -15.75220376],6.253179779119989e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99987405, -0.01587055],
       [ 0.01587055, -0.99987405]]), 'r': array([-7.49031961e+02,  1.78374806e-03, -7.49031907e+02]), 'qtf': array([-2.81896408e-15, -6.25311624e-13]), 'fvec': array([-7.10542736e-15,  6.25277607e-13])}",9
-0.2178,16.06,[ 0.08 16.  ],3.5640642306544957e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99987649,  0.0157164 ],
       [-0.0157164 , -0.99987649]]), 'r': array([-7.49027520e+02,  1.79415741e-03, -7.49027539e+02]), 'qtf': array([-2.28346120e-14, -3.55674175e-13]), 'fvec': array([2.84217094e-14, 3.55271368e-13])}",2
-0.2178,-16.06,[ -0.21783513 -16.06340334],3.5640642306544957e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99987649, -0.0157164 ],
       [ 0.0157164 , -0.99987649]]), 'r': array([-7.49027520e+02,  1.82512881e-03, -7.49027482e+02]), 'qtf': array([-2.28346120e-14,  3.55674175e-13]), 'fvec': array([ 2.84217094e-14, -3.55271368e-13])}",2
-0.2417,17.62,[22.00666667 18.        ],7.354460564466821e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99988756,  0.01499543],
       [-0.01499543, -0.99988756]]), 'r': array([-7.48988657e+02,  1.97150813e-03, -7.48988665e+02]), 'qtf': array([-1.81324439e-14,  7.35222495e-13]), 'fvec': array([ 7.10542736e-15, -7.35411732e-13])}",1
-0.2417,-17.62,[ -0.24172213 -17.61945277],7.354460564466821e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99988756, -0.01499543],
       [ 0.01499543, -0.99988756]]), 'r': array([-7.48988657e+02,  1.99815549e-03, -7.48988605e+02]), 'qtf': array([-1.81324439e-14, -7.35222495e-13]), 'fvec': array([7.10542736e-15, 7.35411732e-13])}",1
-0.2464,17.93,[ 0.08 18.  ],2.0961131135549152e-12,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99988958,  0.0148606 ],
       [-0.0148606 , -0.99988958]]), 'r': array([-7.48978132e+02,  2.04536474e-03, -7.48978112e+02]), 'qtf': array([ 3.82539624e-14, -2.09576402e-12]), 'fvec': array([-7.10542736e-15,  2.09610107e-12])}",8
-0.2464,-17.93,[ -0.24636852 -17.93067577],2.0961131135549152e-12,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99988958, -0.0148606 ],
       [ 0.0148606 , -0.99988958]]), 'r': array([-7.48978132e+02,  1.99368777e-03, -7.48978060e+02]), 'qtf': array([3.82539624e-14, 2.09576402e-12]), 'fvec': array([-7.10542736e-15, -2.09610107e-12])}",8
-0.2734,19.8,[ 8.05333333 20.        ],8.936204918576949e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99990046,  0.01410941],
       [-0.01410941, -0.99990046]]), 'r': array([-7.48900672e+02,  2.21424474e-03, -7.48900693e+02]), 'qtf': array([-2.68163058e-14,  8.93218041e-13]), 'fvec': array([ 1.42108547e-14, -8.93507490e-13])}",9
-0.2734,-19.8,[ -0.2734065  -19.79813146],8.936204918576949e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99990046, -0.01410941],
       [ 0.01410941, -0.99990046]]), 'r': array([-7.48900672e+02,  2.24531320e-03, -7.48900623e+02]), 'qtf': array([-2.68163058e-14, -8.93218041e-13]), 'fvec': array([1.42108547e-14, 8.93507490e-13])}",9
-0.2778,-20.11,[ -0.27778055 -20.10939587],1.8943736477703716e-12,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99990209, -0.01399322],
       [ 0.01399322, -0.99990209]]), 'r': array([-7.48885924e+02,  2.26598058e-03, -7.48885849e+02]), 'qtf': array([6.20273841e-14, 1.89335790e-12]), 'fvec': array([-3.55271368e-14, -1.89404048e-12])}",1
-0.2778,20.11,[ 2.07333333 20.        ],1.8943736477703716e-12,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99990209,  0.01399322],
       [-0.01399322, -0.99990209]]), 'r': array([-7.48885924e+02,  2.26295523e-03, -7.48885913e+02]), 'qtf': array([ 6.20273841e-14, -1.89335790e-12]), 'fvec': array([-3.55271368e-14,  1.89404048e-12])}",1
-0.2991,21.67,[20.01333333 22.        ],8.669786122180564e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99990959,  0.01344645],
       [-0.01344645, -0.99990959]]), 'r': array([-7.48806380e+02,  2.43586249e-03, -7.48806375e+02]), 'qtf': array([2.55334802e-15, 8.66974852e-13]), 'fvec': array([-1.42108547e-14, -8.66862138e-13])}",3
-0.2991,-21.67,[ -0.2991293  -21.66582178],8.669786122180564e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99990959, -0.01344645],
       [ 0.01344645, -0.99990959]]), 'r': array([-7.48806380e+02,  2.44288025e-03, -7.48806303e+02]), 'qtf': array([ 2.55334802e-15, -8.66974852e-13]), 'fvec': array([-1.42108547e-14,  8.66862138e-13])}",3
-0.3033,21.98,[ 0.08 22.  ],1.5776609040453961e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99991097,  0.01334354],
       [-0.01334354, -0.99991097]]), 'r': array([-7.48789570e+02,  2.48623583e-03, -7.48789563e+02]), 'qtf': array([ 2.34002382e-14, -1.56021050e-13]), 'fvec': array([-2.13162821e-14,  1.56319402e-13])}",6
-0.3033,-21.98,[ -0.30329957 -21.97712863],1.5776609040453961e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99991097, -0.01334354],
       [ 0.01334354, -0.99991097]]), 'r': array([-7.48789570e+02,  2.46242469e-03, -7.48789503e+02]), 'qtf': array([2.34002382e-14, 1.56021050e-13]), 'fvec': array([-2.13162821e-14, -1.56319402e-13])}",6
-0.3277,23.85,[ 2.07333333 24.        ],6.081266252743834e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99991851,  0.01276605],
       [-0.01276605, -0.99991851]]), 'r': array([-7.48684535e+02,  2.69420470e-03, -7.48684535e+02]), 'qtf': array([-7.87586836e-15,  6.03005027e-14]), 'fvec': array([ 7.10542736e-15, -6.03961325e-14])}",12
-0.3277,-23.85,[ -0.32767765 -23.84512897],6.081266252743834e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99991851, -0.01276605],
       [ 0.01276605, -0.99991851]]), 'r': array([-7.48684535e+02,  2.67322859e-03, -7.48684467e+02]), 'qtf': array([-7.87586836e-15, -6.03005027e-14]), 'fvec': array([7.10542736e-15, 6.03961325e-14])}",12
-0.351,-25.71,[ -0.3510389  -25.71341047],9.665536104882637e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99992497, -0.01224966],
       [ 0.01224966, -0.99992497]]), 'r': array([-7.48575243e+02,  2.89642745e-03, -7.48575181e+02]), 'qtf': array([-7.34649340e-14,  9.63757638e-13]), 'fvec': array([ 8.52651283e-14, -9.62785407e-13])}",4
-0.351,25.71,[18.02 26.  ],9.665536104882637e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99992497,  0.01224966],
       [-0.01224966, -0.99992497]]), 'r': array([-7.48575243e+02,  2.89044117e-03, -7.48575262e+02]), 'qtf': array([-7.34649340e-14, -9.63757638e-13]), 'fvec': array([8.52651283e-14, 9.62785407e-13])}",4
-0.3548,26.02,[ 0.08 26.  ],1.1725892823740538e-12,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99992596,  0.01216889],
       [-0.01216889, -0.99992596]]), 'r': array([-7.48556854e+02,  2.93266649e-03, -7.48556854e+02]), 'qtf': array([-3.55814537e-14,  1.17204931e-12]), 'fvec': array([ 2.13162821e-14, -1.17239551e-12])}",4
-0.3548,-26.02,[ -0.35484121 -26.0248185 ],1.1725892823740538e-12,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99992596, -0.01216889],
       [ 0.01216889, -0.99992596]]), 'r': array([-7.48556854e+02,  2.92366722e-03, -7.48556783e+02]), 'qtf': array([-3.55814537e-14, -1.17204931e-12]), 'fvec': array([2.13162821e-14, 1.17239551e-12])}",4
-0.3771,27.89,[ 0.08 28.  ],9.205916834824423e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99993141,  0.01171242],
       [-0.01171242, -0.99993141]]), 'r': array([-7.48446253e+02,  3.14109406e-03, -7.48446230e+02]), 'qtf': array([-1.76425436e-14, -9.20422614e-13]), 'fvec': array([2.84217094e-14, 9.20152843e-13])}",12
-0.3771,-27.89,[ -0.37714799 -27.89343386],9.205916834824423e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99993141, -0.01171242],
       [ 0.01171242, -0.99993141]]), 'r': array([-7.48446253e+02,  3.13355382e-03, -7.48446156e+02]), 'qtf': array([-1.76425436e-14,  9.20422614e-13]), 'fvec': array([ 2.84217094e-14, -9.20152843e-13])}",12
-0.3986,29.76,[14.03333333 30.        ],8.816316200434011e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99993616,  0.01129935],
       [-0.01129935, -0.99993616]]), 'r': array([-7.48336428e+02,  3.35799048e-03, -7.48336423e+02]), 'qtf': array([-2.41705202e-14,  8.81300232e-13]), 'fvec': array([ 1.42108547e-14, -8.81517082e-13])}",6
-0.3986,-29.76,[ -0.39864648 -29.76233423],8.816316200434011e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99993616, -0.01129935],
       [ 0.01129935, -0.99993616]]), 'r': array([-7.48336428e+02,  3.33544507e-03, -7.48336338e+02]), 'qtf': array([-2.41705202e-14, -8.81300232e-13]), 'fvec': array([1.42108547e-14, 8.81517082e-13])}",6
-0.4022,30.07,[ 0.08 30.  ],4.687192785709286e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99993689,  0.01123428],
       [-0.01123428, -0.99993689]]), 'r': array([-7.48318293e+02,  3.38394198e-03, -7.48318286e+02]), 'qtf': array([ 2.17839049e-14, -4.15022784e-14]), 'fvec': array([-2.13162821e-14,  4.17443857e-14])}",2
-0.4022,-30.07,[ -0.40215641 -30.07384505],4.687192785709286e-14,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99993689, -0.01123428],
       [ 0.01123428, -0.99993689]]), 'r': array([-7.48318293e+02,  3.37924362e-03, -7.48318201e+02]), 'qtf': array([2.17839049e-14, 4.15022784e-14]), 'fvec': array([-2.13162821e-14, -4.17443857e-14])}",2
-0.4194,31.63,[16.02666667 32.        ],1.93168658324565e-12,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99994034,  0.01092365],
       [-0.01092365, -0.99994034]]), 'r': array([-7.48228557e+02,  3.54639233e-03, -7.48228541e+02]), 'qtf': array([-7.83969806e-14, -1.93009507e-12]), 'fvec': array([9.94759830e-14, 1.92912353e-12])}",1
-0.4194,-31.63,[ -0.41941174 -31.63151497],1.93168658324565e-12,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99994034, -0.01092365],
       [ 0.01092365, -0.99994034]]), 'r': array([-7.48228557e+02,  3.56531900e-03, -7.48228472e+02]), 'qtf': array([-7.83969806e-14,  1.93009507e-12]), 'fvec': array([ 9.94759830e-14, -1.92912353e-12])}",1
-0.4228,-31.94,[ -0.42280602 -31.9430719 ],1.6887502251015449e-12,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99994098, -0.01086432],
       [ 0.01086432, -0.99994098]]), 'r': array([-7.48210820e+02,  3.58975482e-03, -7.48210730e+02]), 'qtf': array([-4.56111024e-14,  1.68813416e-12]), 'fvec': array([ 6.39488462e-14, -1.68753900e-12])}",9
-0.4228,31.94,[ 0.08 32.  ],1.6887502251015449e-12,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99994098,  0.01086432],
       [-0.01086432, -0.99994098]]), 'r': array([-7.48210820e+02,  3.59162775e-03, -7.48210808e+02]), 'qtf': array([-4.56111024e-14, -1.68813416e-12]), 'fvec': array([6.39488462e-14, 1.68753900e-12])}",9
-0.4428,33.81,[ 6.06 34.  ],4.942870508902797e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.9999446 ,  0.01052606],
       [-0.01052606, -0.9999446 ]]), 'r': array([-7.48106098e+02,  3.80199949e-03, -7.48106089e+02]), 'qtf': array([-2.65131554e-14,  4.93575467e-13]), 'fvec': array([ 2.13162821e-14, -4.93827201e-13])}",9
-0.4428,-33.81,[ -0.4427972  -33.81257112],4.942870508902797e-13,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.9999446 , -0.01052606],
       [ 0.01052606, -0.9999446 ]]), 'r': array([-7.48106098e+02,  3.79738098e-03, -7.48106000e+02]), 'qtf': array([-2.65131554e-14, -4.93575467e-13]), 'fvec': array([2.13162821e-14, 4.93827201e-13])}",9
-0.4461,-34.12,[ -0.44606902 -34.12418025],1.2542890737387327e-12,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99994516, -0.01047246],
       [ 0.01047246, -0.99994516]]), 'r': array([-7.48088931e+02,  3.83577477e-03, -7.48088845e+02]), 'qtf': array([ 8.18151194e-15, -1.25426239e-12]), 'fvec': array([-2.13162821e-14,  1.25410793e-12])}",1
-0.4461,34.12,[ 2.07333333 34.        ],1.2542890737387327e-12,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99994516,  0.01047246],
       [-0.01047246, -0.99994516]]), 'r': array([-7.48088931e+02,  3.83378857e-03, -7.48088934e+02]), 'qtf': array([8.18151194e-15, 1.25426239e-12]), 'fvec': array([-2.13162821e-14, -1.25410793e-12])}",1
-0.4622,35.68,[22.00666667 36.        ],2.252431679630307e-12,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99994782,  0.01021544],
       [-0.01021544, -0.99994782]]), 'r': array([-7.48004495e+02,  4.00224446e-03, -7.48004484e+02]), 'qtf': array([-1.59044132e-14,  2.25237553e-12]), 'fvec': array([-7.10542736e-15, -2.25242047e-12])}",1
-0.4622,-35.68,[ -0.46218506 -35.68233461],2.252431679630307e-12,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99994782, -0.01021544],
       [ 0.01021544, -0.99994782]]), 'r': array([-7.48004495e+02,  4.01547336e-03, -7.48004394e+02]), 'qtf': array([-1.59044132e-14, -2.25237553e-12]), 'fvec': array([-7.10542736e-15,  2.25242047e-12])}",1
-0.4654,-35.99,[ -0.46536119 -35.99398694],1.855006505082261e-12,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99994832, -0.01016612],
       [ 0.01016612, -0.99994832]]), 'r': array([-7.47987893e+02,  4.04795432e-03, -7.47987798e+02]), 'qtf': array([6.14835997e-14, 1.85398730e-12]), 'fvec': array([-4.26325641e-14, -1.85451654e-12])}",9
-0.4654,35.99,[ 0.08 36.  ],1.855006505082261e-12,1,The solution converged.,"{'nfev': 4, 'fjac': array([[-0.99994832,  0.01016612],
       [-0.01016612, -0.99994832]]), 'r': array([-7.47987893e+02,  4.03934588e-03, -7.47987881e+02]), 'qtf': array([ 6.14835997e-14, -1.85398730e-12]), 'fvec': array([-4.26325641e-14,  1.85451654e-12])}",9
